avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
284,support,,0.956076128,7,,low,0.064184573,Left,4
193,finance,1,,4,,low,0.728253464,Employed,3
126,engineering,,0.463118398,2,,low,0.427445935,Left,3
262,management,1,0.803199733,3,1,high,0.746154225,Employed,7
153,sales,,0.846250623,4,,medium,0.79397644,Employed,7
173,marketing,,0.95184556,4,,low,0.876347819,Employed,3
157,sales,1,0.505479727,4,,medium,0.609515673,Employed,3
236,sales,,0.944120199,5,,medium,0.97997565,Employed,4
139,engineering,,0.740156217,2,,medium,0.745070397,Employed,2
249,support,,0.746385094,4,,medium,0.851996547,Employed,2
69,temp,,,1,,low,,Employed,
137,finance,,0.686357689,5,,low,0.886198761,Employed,2
156,support,1,0.590712835,3,,low,0.675782784,Employed,6
175,engineering,,0.811457057,3,,medium,0.827576457,Employed,3
272,engineering,,0.645629322,4,,low,0.697104691,Employed,2
156,finance,,0.528929108,2,,high,0.312927892,Left,3
270,sales,,0.855481965,4,,low,0.884897407,Left,5
260,IT,,0.876539079,5,,medium,0.872301679,Left,5
87,temp,,,2,,medium,,Left,
121,sales,,0.51092523,2,,medium,0.44266298,Employed,2
186,marketing,,0.541525502,5,,low,0.99430674,Employed,3
166,management,1,0.960391616,3,1,high,0.693678847,Employed,3
165,engineering,,0.629155499,3,,medium,0.215854837,Employed,4
132,sales,,0.538856023,5,,low,0.287958149,Left,5
139,support,,0.538330735,2,,low,0.407195759,Left,3
179,management,,0.807176214,4,,high,0.838344116,Employed,3
147,sales,,0.492561137,2,,low,0.386498533,Left,3
237,finance,,0.703382058,4,,low,0.526090351,Employed,6
142,sales,,0.835196829,5,,medium,0.212991065,Employed,4
156,support,,0.880311635,4,,medium,0.672537156,Employed,2
214,sales,1,0.560298504,4,,medium,0.660710425,Employed,3
220,sales,,,4,,low,0.915193217,Employed,3
254,product,,,3,,medium,0.730679283,Employed,3
128,sales,,0.471039157,2,,low,0.375061299,Left,3
124,IT,,0.971600372,3,,medium,0.513626399,Employed,5
249,engineering,,0.759045304,5,,medium,0.787407142,Employed,3
261,sales,,0.83026156,5,,low,0.852001409,Left,5
152,management,,,3,1,medium,0.617244568,Employed,2
104,product,,0.538452344,3,,high,0.487515543,Employed,7
138,finance,1,0.514723406,2,,medium,0.405120865,Left,3
236,marketing,,0.787407857,4,,low,0.822820843,Employed,3
285,sales,,0.953512034,2,,high,0.822002968,Employed,3
252,,1,0.502600405,4,,medium,0.78979015,Employed,3
226,support,,0.89462465,5,,medium,0.633309604,Employed,3
233,,,1,5,,medium,0.957468353,Left,5
188,engineering,,0.429657715,2,,low,0.4700573,Employed,3
249,management,1,,5,,high,0.564273757,Employed,3
145,support,,0.498598447,2,,low,0.43520654,Left,3
211,sales,,0.85306088,4,,high,0.945521029,Employed,3
228,engineering,,0.861840785,4,,medium,0.451917891,Employed,3
191,product,,0.363618909,6,,medium,0.193847715,Employed,2
192,,,0.782294088,4,,low,1,Employed,3
125,sales,,0.361303502,5,,low,0.699430489,Employed,4
264,finance,,0.83126244,4,,medium,0.84144218,Employed,3
201,engineering,,0.842180575,3,,medium,0.573495849,Employed,2
147,sales,,0.560963431,4,,low,0.681672271,Employed,10
142,finance,,0.542059366,2,,low,0.408649748,Left,3
207,sales,,0.516044431,3,,low,0.451957987,Employed,4
203,finance,1,0.874657947,3,,medium,0.827924594,Employed,3
180,support,,1,4,,medium,0.643315465,Employed,3
164,support,,0.706968822,3,,medium,0.867137984,Employed,3
173,IT,,0.605441234,3,,low,0.620601168,Employed,3
166,engineering,,,4,,low,0.903400972,Employed,2
212,sales,,0.708741991,3,,low,0.52361151,Employed,3
161,IT,,0.532663939,2,,medium,0.360607771,Left,3
260,support,,0.814745804,6,,medium,0.059051736,Left,4
193,finance,,0.491789907,4,,high,0.585730731,Employed,3
194,product,,,4,,low,0.188440628,Employed,3
233,engineering,,0.711865525,2,,medium,0.548347297,Employed,3
157,management,,0.585926792,3,,low,1,Employed,2
224,finance,,0.705484824,3,,medium,0.761770938,Employed,3
194,,,0.414385686,2,,medium,0.721794789,Employed,6
155,marketing,,0.52168189,2,,low,0.387474581,Left,3
152,marketing,,0.552040826,2,,medium,0.351235874,Left,3
182,management,,0.795418017,2,,high,0.698001811,Employed,3
183,support,,0.498328469,3,,low,0.633479352,Employed,2
215,engineering,,0.560287933,5,,low,0.734802931,Employed,4
183,finance,,0.703181593,3,,medium,0.730609536,Employed,3
161,sales,,0.535784324,2,,low,0.489700078,Left,3
233,engineering,1,0.501417128,4,,low,0.843680886,Employed,2
129,temp,,,2,,low,,Left,
214,engineering,1,0.602227957,4,,low,0.508710932,Employed,3
178,sales,,0.534214293,4,,medium,0.691096271,Employed,4
261,marketing,,0.869999684,5,,medium,0.232515477,Employed,5
191,support,,0.947877996,5,,high,0.314412821,Employed,3
154,IT,,0.531396178,2,,medium,0.403890868,Left,3
232,IT,,0.744061247,3,,medium,0.521076487,Employed,2
159,product,,0.525788988,2,,medium,0.44166707,Left,3
302,IT,,0.854675731,7,,medium,0.050246408,Left,5
269,IT,,0.797652923,6,,low,0.071595043,Left,4
255,sales,,0.861909523,6,,low,0.135852686,Left,4
147,sales,,0.673934737,4,,low,0.418935279,Employed,2
133,support,,0.685971426,4,,medium,0.891040929,Employed,3
255,sales,,0.975896063,5,,low,0.919397777,Left,6
186,support,1,0.848844041,4,,low,0.643544428,Employed,3
160,finance,,1,4,,low,0.14581355,Employed,5
229,support,,0.656524615,5,,medium,1,Employed,2
137,support,,0.467286019,2,,medium,0.461861142,Left,3
183,,,0.780930723,3,,low,0.529791667,Employed,3
257,sales,,0.642231689,3,,low,0.904445575,Employed,3
158,marketing,,0.847002749,4,,medium,0.872316136,Employed,4
205,engineering,,0.61696296,3,,medium,0.549137002,Employed,2
136,marketing,,,4,,medium,0.797649391,Employed,3
207,sales,,0.835036248,5,,high,0.922932446,Employed,2
262,sales,,0.85120042,4,,medium,0.965831537,Employed,2
191,product,1,0.629485283,3,,low,0.77164518,Employed,3
295,engineering,,0.94900089,4,,low,0.065615967,Left,3
149,sales,,0.730047141,4,,medium,0.373505993,Left,3
249,IT,,0.514763113,2,,medium,0.278801734,Left,4
284,engineering,,0.403249487,2,,high,0.438318531,Employed,3
245,support,,,4,,medium,0.848640095,Employed,3
136,,,0.515691054,2,,low,0.368243634,Left,3
128,sales,,0.456057281,2,,low,0.403237094,Left,3
185,product,,0.859672391,3,,low,0.677606592,Employed,4
199,sales,1,0.866998397,5,,medium,0.276329076,Employed,5
177,engineering,,,3,,low,0.727208614,Employed,3
263,engineering,,0.702688836,5,,medium,0.697053818,Employed,3
146,support,,0.504000008,4,,medium,0.559770083,Employed,2
296,engineering,,0.885543185,7,,medium,0.092469952,Left,4
244,,,0.838857919,6,,medium,0.098134962,Left,4
215,engineering,,0.549439204,4,,medium,0.719751587,Employed,3
205,sales,1,0.75569872,2,,low,0.387283132,Employed,6
266,engineering,,0.621574696,4,,medium,0.683768232,Employed,4
254,support,,0.84919491,5,,low,0.650974536,Employed,2
159,management,,0.815953949,4,,medium,0.629133409,Employed,4
221,sales,,0.779025249,2,,medium,0.44956223,Employed,5
143,product,,0.48218279,4,,medium,0.784523049,Employed,6
260,support,,0.711122233,3,,low,0.65095557,Employed,4
245,sales,,0.874585471,6,,low,0.063977271,Left,4
250,marketing,,0.847176741,3,,low,0.70693374,Employed,3
133,finance,,0.788177557,4,,low,0.958218486,Employed,2
189,support,,0.620815452,4,,medium,0.792755306,Employed,2
248,management,,0.899683838,5,,low,0.678316376,Left,4
269,sales,,0.9590766,4,,medium,0.960756688,Left,5
140,support,,0.521566083,2,,low,0.461043867,Left,3
143,sales,,0.990585684,5,,low,0.596483541,Employed,2
214,sales,,0.773823988,4,,high,0.789125941,Employed,3
243,product,,0.666295456,3,,medium,0.494756501,Employed,2
273,engineering,,0.70599182,4,,low,0.502568719,Employed,3
181,sales,1,0.61827803,4,,low,0.851328726,Employed,3
246,engineering,,0.451399961,6,,medium,0.84033167,Employed,4
133,,,0.698019931,3,,low,0.764984982,Employed,2
291,support,,0.847397015,7,,medium,0.064248285,Left,4
308,finance,,0.736990917,7,,low,0.080795786,Left,4
266,sales,,0.853494624,5,,low,0.74670901,Employed,5
233,engineering,,0.575596899,3,,low,0.914628857,Employed,3
173,marketing,,,2,,low,0.719227439,Employed,3
254,engineering,1,0.88681617,4,,low,0.600020883,Employed,3
219,finance,,0.839118475,4,,low,0.966041555,Employed,3
232,product,,0.521720302,3,,low,0.880095477,Employed,4
286,product,,0.964921204,6,,medium,0.589974006,Employed,4
110,product,,0.626602073,3,,low,0.681381764,Employed,3
183,sales,,0.581644803,3,,low,0.755905802,Employed,3
157,finance,,,4,,medium,0.728487681,Employed,3
244,sales,,0.945519961,3,,high,0.948504569,Employed,2
269,sales,1,0.926866967,2,,low,0.940976547,Employed,4
266,admin,,0.544632352,5,,low,0.664581274,Employed,2
230,engineering,,0.442352105,3,,medium,0.722485246,Employed,3
243,engineering,,0.963142335,5,,medium,0.807775808,Left,6
204,sales,1,0.980958845,4,,medium,0.522976267,Employed,3
253,IT,,0.953433965,6,,medium,0.168349737,Left,4
213,engineering,,1,4,,medium,0.269141747,Employed,4
164,sales,,0.56332915,3,,medium,0.918433089,Employed,3
142,sales,,0.55597968,3,,low,0.980434181,Employed,3
210,management,,0.644040205,6,,high,0.197210984,Employed,5
224,sales,1,0.745330293,3,,low,0.756088039,Employed,2
152,engineering,,0.522350816,2,,medium,0.387720094,Left,3
160,engineering,,0.353000639,3,,low,0.41400647,Employed,2
223,engineering,1,0.881099947,4,,low,0.572240878,Employed,3
259,support,,0.848992356,6,,medium,0.178242718,Left,5
224,sales,,0.967200815,2,,low,0.940837198,Employed,2
256,support,,0.678893872,3,,medium,0.920053648,Employed,4
265,engineering,,0.588614061,6,,low,0.476739706,Left,3
267,engineering,,0.931001265,5,,medium,0.793011828,Left,5
265,sales,,0.974950111,4,,low,1,Employed,2
131,support,,0.530690575,2,,medium,0.420331492,Left,3
156,sales,,0.770015658,3,,medium,0.802023763,Employed,3
198,sales,,0.924946611,4,,medium,0.625846873,Employed,2
241,information_technology,,1,5,,medium,0.66334378,Employed,4
266,sales,,0.5510646,5,,medium,0.654060931,Employed,2
161,sales,,,4,,low,0.740763763,Employed,3
270,engineering,1,0.981780804,3,,medium,0.6230095,Employed,3
206,management,,0.660246305,3,,high,0.775553596,Employed,3
142,support,,0.583384852,3,,high,0.691526295,Employed,2
255,finance,1,0.805908693,2,,medium,0.745534026,Employed,2
179,product,,0.712838078,3,,low,0.857752791,Employed,2
168,sales,,,3,,low,0.311702091,Employed,3
136,sales,,0.645563387,4,,high,0.664038967,Employed,3
274,sales,,0.796809388,6,,low,0.119996307,Left,4
150,support,,0.531091047,2,,low,0.429582571,Left,3
155,sales,,0.727843165,3,,low,0.323082967,Employed,2
245,engineering,,0.885296412,5,,low,0.81725662,Left,5
245,finance,,0.695945253,3,,medium,0.918665118,Employed,10
262,sales,,0.877038913,5,,low,0.74288885,Left,5
275,sales,,0.900011684,4,,medium,0.829036785,Left,5
239,support,,0.887082327,3,,medium,1,Employed,4
160,support,,0.448125591,2,,low,0.368017816,Left,3
264,engineering,,0.936960911,6,,medium,0.115703092,Left,4
69,temp,,,2,,low,,Employed,
289,IT,,0.977610496,7,,low,0.163302598,Left,4
265,sales,1,0.592719147,3,,high,0.767022303,Employed,2
251,sales,1,0.536072589,5,,low,0.481505814,Employed,3
171,engineering,,0.421358306,6,,low,0.397277772,Employed,2
239,product,,0.862413421,4,,low,0.836952683,Left,5
149,support,,,3,,low,0.859971104,Employed,3
135,management,,0.509400314,3,,low,0.421041505,Employed,2
294,engineering,,0.470789491,4,,low,0.437268851,Left,3
256,engineering,,0.952850088,4,,medium,0.639526533,Employed,4
145,engineering,,0.524135764,2,,low,0.497611526,Left,3
225,finance,,,3,,medium,0.564839911,Employed,3
141,sales,1,0.703138392,4,,low,0.696128163,Employed,2
207,engineering,1,0.990048103,4,,medium,0.799951568,Employed,2
219,product,,0.418628133,6,,low,1,Employed,6
270,,,,4,,low,1,Employed,2
292,IT,,0.778057979,7,,low,0.139701762,Left,5
154,admin,,0.689065161,3,,low,0.523747533,Employed,2
238,product,,0.596817321,4,,medium,0.77798544,Employed,4
260,management,,0.751264875,6,,medium,0.091145446,Employed,5
206,marketing,,0.974725411,2,,low,0.487744713,Employed,2
267,sales,,0.929552068,4,,medium,0.814207642,Left,5
271,IT,1,0.646004035,4,,medium,0.912053225,Employed,3
181,procurement,1,,3,,low,0.592693023,Employed,3
273,support,,0.66572206,3,,low,0.550083427,Left,6
229,support,,0.890077282,5,,low,0.705278926,Left,6
156,engineering,,0.533339483,2,,low,0.353424113,Left,3
143,support,,0.512454803,2,,medium,0.484243855,Left,3
155,IT,,0.49127382,2,,high,0.357395735,Left,3
185,engineering,1,0.710709401,5,,medium,0.600316242,Employed,2
267,sales,,0.992276456,4,,medium,0.614172095,Employed,3
185,engineering,1,0.583014527,4,,medium,0.873209028,Employed,3
254,engineering,,0.845213497,3,,medium,0.895691598,Employed,3
168,sales,,,4,,medium,0.989057461,Employed,2
219,support,,1,4,,medium,0.73857701,Employed,2
189,support,,0.718473456,4,,low,0.544341367,Employed,2
228,support,1,0.899844797,5,,high,0.19703242,Employed,4
157,,,0.727879353,4,,medium,0.914270142,Employed,2
270,support,,0.91373333,3,,low,0.41421402,Employed,6
133,sales,1,0.618063701,4,,medium,0.895697509,Employed,4
155,sales,,0.434123414,2,,low,0.439222493,Left,3
196,sales,,0.874373095,3,,low,1,Employed,4
250,procurement,,0.411463246,4,,low,0.759264346,Employed,4
227,marketing,,0.866259976,3,,medium,0.830209573,Employed,3
135,sales,,0.543421167,2,,low,0.42300487,Left,3
274,engineering,,0.523872748,3,,high,0.731246081,Employed,2
250,engineering,,0.576865019,3,,medium,0.628372056,Employed,4
146,marketing,,0.562533999,3,,medium,0.447927998,Employed,3
146,IT,,0.536508839,2,,medium,0.433132357,Left,3
218,management,,0.71011313,3,,medium,0.388414053,Left,4
226,management,,0.620467149,4,,medium,0.276728391,Employed,5
156,finance,,0.5137497,2,,high,0.356089535,Left,3
140,sales,,0.83583323,5,,low,0.194088513,Employed,4
185,product,1,0.955245434,4,,low,0.644697538,Employed,3
136,engineering,,0.78673476,5,,low,0.087872672,Left,2
258,support,,0.941839487,5,,low,0.909107045,Left,5
162,procurement,,0.565725271,3,,low,0.85123399,Employed,2
265,support,,0.888531028,5,,low,0.808565873,Employed,4
189,support,,0.83714579,3,,medium,0.908098797,Employed,2
194,sales,,0.723219603,5,,low,0.275769184,Employed,3
139,marketing,,0.642444971,3,,low,0.702791478,Employed,2
268,management,,0.531926957,2,,high,0.788665101,Employed,2
247,information_technology,,,3,,low,1,Employed,3
259,,,0.974588636,4,,high,0.93462203,Employed,2
241,,,0.534586038,4,,medium,0.982977992,Employed,4
146,,1,0.459685061,3,,medium,0.388204995,Employed,2
138,support,1,,3,,medium,0.588900685,Employed,3
200,product,,0.755580584,4,,low,0.791803314,Employed,4
257,marketing,1,0.772273781,3,,medium,0.556409861,Employed,2
223,finance,,1,5,,medium,0.7805289,Left,6
185,support,1,0.877193665,3,,low,0.634299276,Employed,2
219,sales,,0.592980955,3,,medium,0.55292087,Employed,3
258,sales,,0.91789648,5,1,medium,0.805696094,Employed,3
200,engineering,,0.710976168,3,,low,1,Employed,2
220,engineering,,0.740359994,3,,medium,0.566702845,Employed,3
113,marketing,,0.564584192,3,,medium,0.466692614,Employed,4
136,marketing,,0.494911605,2,,medium,0.376040995,Left,3
141,product,,,5,,medium,0.904372186,Employed,2
272,product,,0.670154074,4,,high,1,Employed,3
259,support,,0.991628653,4,,medium,0.788703753,Left,5
163,,1,0.538952761,4,,medium,0.732992258,Employed,2
222,sales,,0.854259669,5,,low,0.462790733,Employed,3
147,sales,,0.663744518,2,,medium,0.978988825,Employed,2
155,sales,,0.526108895,2,,low,0.399072808,Left,3
211,product,1,0.80073415,6,,medium,0.65083673,Employed,4
175,management,1,0.875421488,4,,low,0.620341598,Employed,3
155,,,0.464598439,2,,medium,0.414451325,Left,3
209,marketing,,0.683481847,5,,medium,0.433569596,Employed,4
191,support,,0.524001583,3,,high,0.505849763,Employed,3
258,sales,,1,2,,medium,0.959915252,Employed,3
211,marketing,,0.684892952,3,1,low,0.538189053,Employed,6
140,,,0.508458693,2,,low,0.469580675,Left,3
106,sales,,,2,1,high,0.583660333,Employed,2
240,engineering,1,0.635636156,3,,low,0.640885318,Employed,2
186,marketing,1,,3,1,medium,0.83609061,Employed,3
230,,,0.90873361,3,,low,0.605861441,Employed,2
191,sales,,0.672845694,3,,medium,0.368241953,Employed,4
221,engineering,,0.771540068,3,,low,0.757493997,Employed,3
185,sales,,,5,,medium,0.944566101,Employed,2
187,marketing,,0.916499296,4,,low,0.724069199,Employed,4
252,product,,0.804570773,3,,low,0.471378466,Employed,4
189,IT,,0.607130602,4,,low,0.82270893,Employed,2
155,marketing,,0.536341525,2,,low,0.435990331,Left,3
138,support,,,2,,low,0.457364034,Left,3
236,admin,,0.835581675,4,,medium,0.765086104,Employed,2
133,sales,,0.565487656,2,,low,0.424687486,Left,3
137,marketing,1,0.379275914,2,,medium,0.63215972,Employed,4
141,IT,,0.428847896,2,,low,0.632595435,Employed,2
155,sales,,0.465779211,2,,low,0.422806325,Left,3
217,engineering,1,0.896111981,3,,low,0.548593313,Employed,3
173,support,,0.899819906,3,,low,0.90143578,Employed,2
260,sales,,0.456171317,3,,low,0.922603597,Employed,8
135,support,,0.602382808,4,,medium,0.973926782,Employed,3
205,marketing,,0.584000514,5,,high,0.636251679,Employed,2
172,procurement,,0.564224263,6,,high,0.077504833,Employed,6
132,marketing,,0.407653268,2,,low,0.484727142,Left,3
237,support,,1,4,,medium,0.861585487,Left,5
253,engineering,,0.824565298,3,,medium,0.673658396,Employed,2
263,marketing,,0.820148555,4,1,medium,0.736159141,Employed,3
259,IT,,0.983051143,3,,medium,0.480029786,Employed,6
260,sales,,,5,,low,0.89013425,Employed,3
235,product,,0.645560109,5,,low,0.533787062,Employed,2
155,support,,0.913911288,4,,medium,0.926678683,Employed,3
189,sales,,0.966246802,6,,low,0.704759774,Left,2
135,support,1,,3,,low,0.86797324,Employed,3
141,sales,1,0.509390393,2,,medium,0.412375497,Left,3
201,support,,,5,,medium,0.921703731,Employed,3
149,product,1,0.565221187,5,,medium,0.682018142,Employed,3
187,sales,,0.752994647,3,,medium,0.677241723,Employed,2
263,support,,0.726022655,5,,medium,0.88006503,Employed,3
240,information_technology,,0.696216647,6,,medium,0.600694844,Employed,4
215,sales,,0.616332794,3,,high,0.697186805,Employed,6
148,support,,0.550942316,5,,medium,0.257590253,Employed,4
168,engineering,,0.760798339,5,,low,1,Employed,3
220,support,,,4,,low,0.778496966,Employed,3
163,support,,,3,,low,0.584947947,Employed,2
180,sales,,0.574100414,5,,medium,0.948131016,Employed,3
175,finance,,0.604586321,3,,low,0.45678055,Employed,2
219,sales,,0.78618789,3,,medium,0.791069602,Employed,2
140,finance,,0.96000074,4,,low,0.66026789,Employed,2
255,IT,1,0.993674415,4,,low,0.937376297,Left,5
